Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1944-01-01 - 2025-12-31
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Monatsmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-11-01 00:00:00;2013-11-06 11:45:00;2.507;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-12-01 00:00:00;2013-12-02 10:15:00;0.629;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-01-01 00:00:00;2014-01-10 00:05:00;0.446;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-02-01 00:00:00;2014-02-16 00:05:00;0.191;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-03-01 00:00:00;2014-03-20 18:45:00;0.968;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-04-01 00:00:00;2014-04-27 03:15:00;2.087;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-05-01 00:00:00;2014-05-23 04:45:00;4.269;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-06-01 00:00:00;2014-06-22 18:05:00;6.974;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-07-01 00:00:00;2014-07-22 13:45:00;19.916;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-08-01 00:00:00;2014-08-01 16:45:00;40.475;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-09-01 00:00:00;2014-09-01 00:00:00;8.305;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-10-01 00:00:00;2014-10-21 06:15:00;5.443;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-11-01 00:00:00;2014-11-15 20:25:00;1.543;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2014-12-01 00:00:00;2014-12-30 15:45:00;0.813;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-01-01 00:00:00;2015-01-04 10:35:00;1.384;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-02-01 00:00:00;2015-02-01 00:05:00;0.274;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-03-01 00:00:00;2015-03-31 00:45:00;2.503;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-04-01 00:00:00;2015-04-28 03:25:00;3.091;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-05-01 00:00:00;2015-05-04 22:05:00;7.598;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-06-01 00:00:00;2015-06-19 04:45:00;9.057;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-07-01 00:00:00;2015-07-24 18:05:00;10.540;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-08-01 00:00:00;2015-08-14 17:10:00;15.549;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-09-01 00:00:00;2015-09-01 17:20:00;12.092;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-10-01 00:00:00;2015-10-06 15:00:00;3.583;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-11-01 00:00:00;2015-11-21 01:30:00;2.132;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2015-12-01 00:00:00;2015-12-19 10:10:00;0.561;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-01-01 00:00:00;2016-02-01 00:00:00;1.300;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-02-01 00:00:00;2016-02-01 01:50:00;1.462;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-03-01 00:00:00;2016-03-31 20:10:00;1.743;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-04-01 00:00:00;2016-04-23 20:40:00;2.299;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-05-01 00:00:00;2016-05-29 16:50:00;5.637;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-06-01 00:00:00;2016-06-25 18:50:00;10.199;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-07-01 00:00:00;2016-07-02 19:00:00;10.502;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-08-01 00:00:00;2016-08-28 08:30:00;27.165;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-09-01 00:00:00;2016-09-05 11:30:00;22.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-10-01 00:00:00;2016-10-26 13:30:00;3.991;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-11-01 00:00:00;2016-11-21 17:20:00;1.691;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2016-12-01 00:00:00;2016-12-01 02:10:00;0.590;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-01-01 00:00:00;2017-01-31 21:30:00;0.320;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-02-01 00:00:00;2017-02-01 03:30:00;0.336;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-03-01 00:00:00;2017-03-10 02:50:00;1.846;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-04-01 00:00:00;2017-04-27 01:00:00;1.748;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-05-01 00:00:00;2017-05-29 17:20:00;12.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-06-01 00:00:00;2017-06-14 23:00:00;11.996;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-07-01 00:00:00;2017-07-10 19:20:00;27.950;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-08-01 00:00:00;2017-08-08 16:10:00;17.201;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-09-01 00:00:00;2017-09-01 16:20:00;10.486;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-10-01 00:00:00;2017-10-03 12:00:00;14.060;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-11-01 00:00:00;2017-11-12 09:30:00;1.832;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2017-12-01 00:00:00;2017-12-30 22:30:00;2.117;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-01-01 00:00:00;2018-01-04 18:00:00;4.869;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-02-01 00:00:00;2018-02-28 14:50:00;1.860;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-03-01 00:00:00;2018-03-01 01:50:00;1.457;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-04-01 00:00:00;2018-04-30 02:30:00;3.731;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-05-01 00:00:00;2018-05-30 23:50:00;8.252;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-06-01 00:00:00;2018-06-13 22:50:00;11.256;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-07-01 00:00:00;2018-07-27 20:20:00;56.901;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-08-01 00:00:00;2018-08-18 18:20:00;10.669;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-09-01 00:00:00;2018-09-24 00:40:00;11.252;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-10-01 00:00:00;2018-10-01 08:20:00;2.536;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-11-01 00:00:00;2018-11-01 00:00:00;0.844;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2018-12-01 00:00:00;2018-12-24 13:00:00;3.182;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-01-01 00:00:00;2019-01-01 00:00:00;0.422;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-02-01 00:00:00;2019-02-28 18:30:00;0.567;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-03-01 00:00:00;2019-03-10 23:00:00;0.943;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-04-01 00:00:00;2019-04-23 17:40:00;2.179;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-05-01 00:00:00;2019-05-28 12:00:00;3.502;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-06-01 00:00:00;2019-06-26 03:50:00;9.550;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-07-01 00:00:00;2019-07-03 17:50:00;22.987;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-08-01 00:00:00;2019-08-11 22:50:00;14.721;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-09-01 00:00:00;2019-09-01 15:40:00;9.064;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-10-01 00:00:00;2019-10-09 14:10:00;6.285;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-11-01 00:00:00;2019-11-03 15:20:00;1.472;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2019-12-01 00:00:00;2019-12-24 16:50:00;1.253;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-01-01 00:00:00;2020-01-21 09:00:00;0.848;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-02-01 00:00:00;2020-02-03 01:30:00;2.528;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-03-01 00:00:00;2020-03-13 04:10:00;1.299;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-04-01 00:00:00;2020-04-28 19:40:00;2.513;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-05-01 00:00:00;2020-05-23 15:40:00;6.516;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-06-01 00:00:00;2020-06-29 08:10:00;10.285;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-07-01 00:00:00;2020-07-30 19:00:00;27.980;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-08-01 00:00:00;2020-08-08 01:10:00;14.066;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-09-01 00:00:00;2020-09-16 17:00:00;7.991;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-10-01 00:00:00;2020-10-03 03:30:00;7.701;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-11-01 00:00:00;2020-11-03 20:40:00;1.898;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2020-12-01 00:00:00;2020-12-24 06:40:00;0.885;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-01-01 00:00:00;2021-01-28 19:50:00;1.754;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-02-01 00:00:00;2021-02-03 21:20:00;1.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-03-01 00:00:00;2021-03-31 19:40:00;1.173;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-04-01 00:00:00;2021-04-29 18:30:00;1.562;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-05-01 00:00:00;2021-05-11 17:30:00;4.323;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-06-01 00:00:00;2021-06-20 20:10:00;11.180;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-07-01 00:00:00;2021-07-13 09:00:00;15.104;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-08-01 00:00:00;2021-08-01 01:10:00;14.762;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-09-01 00:00:00;2021-09-15 20:30:00;9.480;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-10-01 00:00:00;2021-10-03 16:40:00;4.251;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-11-01 00:00:00;2021-11-01 10:10:00;0.553;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2021-12-01 00:00:00;2021-12-29 22:40:00;2.157;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-01-01 00:00:00;2022-01-01 00:00:00;0.787;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-02-01 00:00:00;2022-02-19 03:20:00;0.665;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-03-01 00:00:00;2022-03-17 21:20:00;0.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-04-01 00:00:00;2022-04-16 19:50:00;1.564;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-05-01 00:00:00;2022-05-24 00:30:00;8.692;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-06-01 00:00:00;2022-06-27 18:40:00;12.138;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-07-01 00:00:00;2022-07-14 15:40:00;11.916;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-08-01 00:00:00;2022-08-05 19:00:00;14.388;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-09-01 00:00:00;2022-09-07 19:30:00;12.783;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-10-01 00:00:00;2022-10-02 04:30:00;10.026;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-11-01 00:00:00;2022-11-01 00:00:00;0.966;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2022-12-01 00:00:00;2022-12-23 22:20:00;2.855;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-01-01 00:00:00;2023-01-01 00:00:00;0.672;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-02-01 00:00:00;2023-02-23 00:20:00;0.306;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-03-01 00:00:00;2023-03-14 02:50:00;1.386;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-04-01 00:00:00;2023-04-29 07:20:00;3.067;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-05-01 00:00:00;2023-05-24 14:50:00;5.494;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-06-01 00:00:00;2023-06-30 23:30:00;10.954;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-07-01 00:00:00;2023-07-13 00:50:00;14.013;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-08-01 00:00:00;2023-08-14 19:50:00;13.979;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-09-01 00:00:00;2023-09-22 02:40:00;9.475;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-10-01 00:00:00;2023-10-03 19:30:00;3.784;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-11-01 00:00:00;2023-11-14 20:20:00;11.015;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2023-12-01 00:00:00;2023-12-11 20:10:00;5.317;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-01-01 00:00:00;2024-01-18 19:40:00;1.133;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-02-01 00:00:00;2024-02-22 23:20:00;1.212;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-03-01 00:00:00;2024-03-18 16:30:00;2.033;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-04-01 00:00:00;2024-04-08 20:40:00;3.232;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-05-01 00:00:00;2024-05-30 19:10:00;5.404;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-06-01 00:00:00;2024-06-21 08:50:00;14.081;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-07-01 00:00:00;2024-07-06 21:50:00;12.783;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-08-01 00:00:00;2024-08-01 15:50:00;11.508;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-09-01 00:00:00;2024-09-09 21:30:00;12.395;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-10-01 00:00:00;2024-10-10 05:40:00;8.255;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-11-01 00:00:00;2024-11-28 18:40:00;0.654;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2024-12-01 00:00:00;2024-12-06 10:10:00;0.701;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-01-01 00:00:00;2025-01-06 05:10:00;0.491;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-02-01 00:00:00;2025-02-13 23:10:00;0.038;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-03-01 00:00:00;2025-04-01 00:00:00;0.466;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-04-01 00:00:00;2025-04-23 19:50:00;2.127;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-05-01 00:00:00;2025-06-01 00:00:00;4.983;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-06-01 00:00:00;2025-06-30 16:10:00;17.391;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-07-01 00:00:00;2025-07-17 17:30:00;16.254;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-08-01 00:00:00;2025-08-20 20:30:00;11.353;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-09-01 00:00:00;2025-09-22 06:50:00;9.078;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-10-01 00:00:00;2025-10-04 19:20:00;5.147;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-11-01 00:00:00;2025-11-02 12:10:00;3.246;Freigegeben, geprüfte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2025-12-01 00:00:00;2025-12-08 10:00:00;1.293;Freigegeben, geprüfte Daten
