;DOY;original;one-hour;four-hour;half-daily;daily;three-daily
;205.5139;0.3330;0.3408;0.4277;0.4912;0.5712;0.5728
;205.5208;0.3660;0.3566;0.4318;0.4909;0.5714;0.5729
;205.5278;0.3750;0.3768;0.4338;0.4908;0.5716;0.5730
;205.5347;0.3850;0.3990;0.4337;0.4908;0.5718;0.5731
;205.5417;0.4250;0.4212;0.4326;0.4909;0.5720;0.5733
;205.5486;0.4440;0.4434;0.4315;0.4911;0.5721;0.5734
;205.5556;0.4770;0.4720;0.4304;0.4915;0.5723;0.5735
;205.5625;0.4860;0.4964;0.4294;0.4920;0.5724;0.5736
;205.5694;0.5280;0.5182;0.4308;0.4926;0.5725;0.5738
;205.5764;0.5470;0.5334;0.4340;0.4934;0.5726;0.5739
;205.5833;0.5530;0.5400;0.4363;0.4943;0.5727;0.5740
;205.5903;0.5530;0.5348;0.4411;0.4952;0.5727;0.5742
;205.5972;0.5190;0.5174;0.4457;0.4963;0.5727;0.5743
;205.6042;0.5020;0.4970;0.4515;0.4973;0.5726;0.5745
;205.6111;0.4600;0.4696;0.4553;0.4984;0.5726;0.5746
;205.6181;0.4510;0.4510;0.4603;0.4995;0.5725;0.5747
;205.6250;0.4160;0.4322;0.4657;0.5006;0.5725;0.5749
;205.6319;0.4260;0.4202;0.4697;0.5018;0.5723;0.5750
;205.6389;0.4080;0.4082;0.4730;0.5030;0.5722;0.5751
;205.6458;0.4000;0.4098;0.4746;0.5042;0.5721;0.5753
;205.6528;0.3910;0.4064;0.4773;0.5055;0.5719;0.5754
;205.6597;0.4240;0.4098;0.4786;0.5069;0.5718;0.5755
;205.6667;0.4090;0.4176;0.4796;0.5085;0.5716;0.5756
;205.6736;0.4250;0.4352;0.4821;0.5104;0.5715;0.5757
;205.6806;0.4390;0.4424;0.4850;0.5126;0.5714;0.5757
;205.6875;0.4790;0.4608;0.4888;0.5150;0.5714;0.5758
;205.6944;0.4600;0.4796;0.4920;0.5177;0.5714;0.5759
;205.7014;0.5010;0.4968;0.4987;0.5206;0.5715;0.5760
;205.7083;0.5190;0.5064;0.5060;0.5237;0.5716;0.5760
;205.7153;0.5250;0.5180;0.5139;0.5270;0.5718;0.5761
;205.7222;0.5270;0.5282;0.5229;0.5304;0.5721;0.5762
;205.7292;0.5180;0.5366;0.5324;0.5340;0.5725;0.5762
;205.7361;0.5520;0.5460;0.5424;0.5376;0.5729;0.5763
;205.7431;0.5610;0.5636;0.5519;0.5413;0.5734;0.5764
;205.7500;0.5720;0.5854;0.5596;0.5450;0.5739;0.5765
;205.7569;0.6150;0.5976;0.5683;0.5488;0.5744;0.5765
;205.7639;0.6270;0.6020;0.5753;0.5526;0.5750;0.5766
;205.7708;0.6130;0.6130;0.5821;0.5563;0.5756;0.5767
;205.7778;0.5830;0.6168;0.5880;0.5601;0.5761;0.5767
;205.7847;0.6270;0.6138;0.5945;0.5638;0.5767;0.5768
;205.7917;0.6340;0.6214;0.5992;0.5676;0.5772;0.5768
;205.7986;0.6120;0.6338;0.6035;0.5714;0.5778;0.5769
;205.8056;0.6510;0.6386;0.6076;0.5753;0.5783;0.5769
;205.8125;0.6450;0.6374;0.6111;0.5792;0.5789;0.5770
;205.8194;0.6510;0.6384;0.6144;0.5831;0.5795;0.5771
;205.8264;0.6280;0.6334;0.6160;0.5871;0.5801;0.5771
;205.8333;0.6170;0.6244;0.6186;0.5910;0.5807;0.5772
;205.8403;0.6260;0.6160;0.6196;0.5948;0.5813;0.5772
;205.8472;0.6000;0.6156;0.6187;0.5985;0.5819;0.5773
;205.8542;0.6090;0.6170;0.6186;0.6022;0.5825;0.5773
;205.8611;0.6260;0.6156;0.6190;0.6057;0.5831;0.5774
;205.8681;0.6240;0.6208;0.6204;0.6091;0.5837;0.5775
;205.8750;0.6190;0.6244;0.6202;0.6125;0.5842;0.5775
;205.8819;0.6260;0.6222;0.6198;0.6157;0.5847;0.5776
;205.8889;0.6270;0.6174;0.6206;0.6189;0.5851;0.5776
;205.8958;0.6150;0.6118;0.6189;0.6219;0.5854;0.5777
;205.9028;0.6000;0.6118;0.6180;0.6249;0.5857;0.5778
;205.9097;0.5910;0.6062;0.6192;0.6277;0.5860;0.5778
;205.9167;0.6260;0.6014;0.6211;0.6304;0.5862;0.5779
;205.9236;0.5990;0.6064;0.6241;0.6330;0.5865;0.5779
;205.9306;0.5910;0.6130;0.6280;0.6355;0.5868;0.5780
;205.9375;0.6250;0.6110;0.6340;0.6379;0.5870;0.5780
;205.9444;0.6240;0.6160;0.6399;0.6402;0.5873;0.5781
;205.9514;0.6160;0.6226;0.6448;0.6424;0.5876;0.5782
;205.9583;0.6240;0.6238;0.6501;0.6446;0.5880;0.5782
;205.9653;0.6240;0.6206;0.6553;0.6466;0.5883;0.5783
;205.9722;0.6310;0.6222;0.6598;0.6486;0.5886;0.5784
;205.9792;0.6080;0.6336;0.6646;0.6505;0.5889;0.5784
;205.9861;0.6240;0.6438;0.6707;0.6523;0.5892;0.5785
;205.9931;0.6810;0.6560;0.6783;0.6540;0.5895;0.5786
;206.0000;0.6750;0.6792;0.6856;0.6557;0.5897;0.5787
;206.0069;0.6920;0.7042;0.6918;0.6573;0.5899;0.5787
;206.0139;0.7240;0.7192;0.6977;0.6588;0.5901;0.5788
;206.0208;0.7490;0.7340;0.7026;0.6603;0.5902;0.5788
;206.0278;0.7560;0.7468;0.7054;0.6616;0.5903;0.5788
;206.0347;0.7490;0.7518;0.7073;0.6628;0.5905;0.5789
;206.0417;0.7560;0.7500;0.7099;0.6639;0.5907;0.5789
;206.0486;0.7490;0.7482;0.7118;0.6648;0.5909;0.5789
;206.0556;0.7400;0.7516;0.7139;0.6656;0.5913;0.5788
;206.0625;0.7470;0.7584;0.7149;0.6662;0.5917;0.5788
;206.0694;0.7660;0.7632;0.7174;0.6668;0.5921;0.5788
;206.0764;0.7900;0.7714;0.7180;0.6672;0.5927;0.5787
;206.0833;0.7730;0.7714;0.7166;0.6676;0.5933;0.5787
;206.0903;0.7810;0.7610;0.7155;0.6679;0.5941;0.5786
;206.0972;0.7470;0.7422;0.7138;0.6681;0.5948;0.5786
;206.1042;0.7140;0.7218;0.7116;0.6682;0.5956;0.5785
;206.1111;0.6960;0.7016;0.7091;0.6683;0.5964;0.5784
;206.1181;0.6710;0.6864;0.7067;0.6683;0.5972;0.5783
;206.1250;0.6800;0.6792;0.7045;0.6682;0.5981;0.5783
;206.1319;0.6710;0.6712;0.7024;0.6680;0.5990;0.5782
;206.1389;0.6780;0.6712;0.6992;0.6677;0.5999;0.5781
;206.1458;0.6560;0.6626;0.6955;0.6671;0.6009;0.5780
;206.1528;0.6710;0.6576;0.6899;0.6664;0.6019;0.5780
;206.1597;0.6370;0.6516;0.6840;0.6655;0.6029;0.5779
;206.1667;0.6460;0.6502;0.6768;0.6644;0.6040;0.5779
;206.1736;0.6480;0.6500;0.6707;0.6631;0.6051;0.5778
;206.1806;0.6490;0.6600;0.6642;0.6615;0.6062;0.5778
;206.1875;0.6700;0.6698;0.6597;0.6597;0.6074;0.5777
;206.1944;0.6870;0.6792;0.6570;0.6577;0.6085;0.5777
;206.2014;0.6950;0.6898;0.6548;0.6555;0.6096;0.5776
;206.2083;0.6950;0.6898;0.6551;0.6531;0.6107;0.5776
;206.2153;0.7020;0.6818;0.6556;0.6505;0.6117;0.5776
;206.2222;0.6700;0.6644;0.6571;0.6478;0.6127;0.5775
;206.2292;0.6470;0.6492;0.6597;0.6450;0.6135;0.5775
;206.2361;0.6080;0.6308;0.6641;0.6420;0.6143;0.5774
;206.2431;0.6190;0.6206;0.6684;0.6389;0.6150;0.5774
;206.2500;0.6100;0.6148;0.6736;0.6357;0.6155;0.5774
;206.2569;0.6190;0.6204;0.6777;0.6324;0.6160;0.5773
;206.2639;0.6180;0.6256;0.6805;0.6290;0.6163;0.5773
;206.2708;0.6360;0.6322;0.6809;0.6256;0.6166;0.5772
;206.2778;0.6450;0.6438;0.6797;0.6222;0.6168;0.5772
;206.2847;0.6430;0.6586;0.6759;0.6188;0.6170;0.5772
;206.2917;0.6770;0.6734;0.6714;0.6154;0.6172;0.5771
;206.2986;0.6920;0.6930;0.6663;0.6121;0.6172;0.5771
;206.3056;0.7100;0.7174;0.6609;0.6089;0.6173;0.5771
;206.3125;0.7430;0.7376;0.6554;0.6058;0.6173;0.5770
;206.3194;0.7650;0.7526;0.6512;0.6029;0.6173;0.5770
;206.3264;0.7780;0.7606;0.6474;0.6001;0.6172;0.5770
;206.3333;0.7670;0.7556;0.6432;0.5974;0.6172;0.5769
;206.3403;0.7500;0.7342;0.6392;0.5950;0.6172;0.5769
;206.3472;0.7180;0.7068;0.6344;0.5927;0.6171;0.5768
;206.3542;0.6580;0.6718;0.6304;0.5906;0.6171;0.5767
;206.3611;0.6410;0.6384;0.6252;0.5886;0.6172;0.5766
;206.3681;0.5920;0.6082;0.6190;0.5868;0.6172;0.5765
;206.3750;0.5830;0.5898;0.6129;0.5851;0.6172;0.5764
;206.3819;0.5670;0.5682;0.6042;0.5837;0.6173;0.5763
;206.3889;0.5660;0.5580;0.5941;0.5823;0.6174;0.5762
;206.3958;0.5330;0.5444;0.5816;0.5811;0.6174;0.5761
;206.4028;0.5410;0.5334;0.5686;0.5801;0.6176;0.5760
;206.4097;0.5150;0.5226;0.5530;0.5792;0.6177;0.5758
;206.4167;0.5120;0.5158;0.5372;0.5786;0.6179;0.5757
;206.4236;0.5120;0.5112;0.5230;0.5781;0.6181;0.5756
;206.4306;0.4990;0.5094;0.5097;0.5777;0.6184;0.5754
;206.4375;0.5180;0.5050;0.4965;0.5775;0.6186;0.5753
;206.4444;0.5060;0.5006;0.4868;0.5774;0.6189;0.5752
;206.4514;0.4900;0.4926;0.4778;0.5774;0.6191;0.5750
;206.4583;0.4900;0.4770;0.4701;0.5774;0.6193;0.5749
;206.4653;0.4590;0.4554;0.4634;0.5774;0.6195;0.5748
;206.4722;0.4400;0.4406;0.4569;0.5773;0.6197;0.5746
;206.4792;0.3980;0.4178;0.4519;0.5772;0.6199;0.5745
;206.4861;0.4160;0.4024;0.4485;0.5770;0.6201;0.5743
;206.4931;0.3760;0.3972;0.4454;0.5767;0.6203;0.5742
;206.5000;0.3820;0.4008;0.4441;0.5762;0.6205;0.5741
;206.5069;0.4140;0.3952;0.4452;0.5755;0.6206;0.5740
;206.5139;0.4160;0.4034;0.4463;0.5747;0.6207;0.5739
;206.5208;0.3880;0.4102;0.4485;0.5738;0.6208;0.5738
;206.5278;0.4170;0.4070;0.4514;0.5729;0.6209;0.5737
;206.5347;0.4160;0.4068;0.4557;0.5720;0.6209;0.5736
;206.5417;0.3980;0.4104;0.4612;0.5712;0.6210;0.5736
;206.5486;0.4150;0.4152;0.4682;0.5704;0.6210;0.5735
;206.5556;0.4060;0.4216;0.4773;0.5696;0.6210;0.5735
;206.5625;0.4410;0.4348;0.4886;0.5689;0.6210;0.5734
;206.5694;0.4480;0.4482;0.5011;0.5683;0.6210;0.5734
;206.5764;0.4640;0.4746;0.5126;0.5677;0.6210;0.5733
;206.5833;0.4820;0.4944;0.5261;0.5672;0.6209;0.5733
;206.5903;0.5380;0.5158;0.5393;0.5668;0.6208;0.5732
;206.5972;0.5400;0.5410;0.5485;0.5664;0.6207;0.5732
;206.6042;0.5550;0.5672;0.5583;0.5662;0.6205;0.5731
;206.6111;0.5900;0.5854;0.5680;0.5661;0.6204;0.5731
;206.6181;0.6130;0.6100;0.5767;0.5661;0.6202;0.5730
;206.6250;0.6290;0.6366;0.5855;0.5662;0.6201;0.5729
;206.6319;0.6630;0.6630;0.5954;0.5664;0.6199;0.5729
;206.6389;0.6880;0.6826;0.6036;0.5667;0.6197;0.5728
;206.6458;0.7220;0.6976;0.6123;0.5673;0.6195;0.5728
;206.6528;0.7110;0.7076;0.6210;0.5680;0.6192;0.5727
;206.6597;0.7040;0.7122;0.6285;0.5690;0.6190;0.5727
;206.6667;0.7130;0.6968;0.6350;0.5703;0.6189;0.5726
;206.6736;0.7110;0.6868;0.6412;0.5719;0.6187;0.5726
;206.6806;0.6450;0.6718;0.6451;0.5738;0.6186;0.5725
;206.6875;0.6610;0.6564;0.6486;0.5759;0.6186;0.5725
;206.6944;0.6290;0.6414;0.6518;0.5782;0.6185;0.5724
;206.7014;0.6360;0.6416;0.6536;0.5808;0.6184;0.5723
;206.7083;0.6360;0.6334;0.6549;0.5835;0.6183;0.5723
;206.7153;0.6460;0.6320;0.6551;0.5863;0.6182;0.5722
;206.7222;0.6200;0.6364;0.6526;0.5894;0.6180;0.5721
;206.7292;0.6220;0.6364;0.6496;0.5926;0.6178;0.5721
;206.7361;0.6580;0.6328;0.6441;0.5959;0.6176;0.5720
;206.7431;0.6360;0.6360;0.6381;0.5994;0.6173;0.5719
;206.7500;0.6280;0.6386;0.6320;0.6029;0.6170;0.5718
;206.7569;0.6360;0.6326;0.6259;0.6065;0.6166;0.5718
;206.7639;0.6350;0.6326;0.6201;0.6101;0.6162;0.5717
;206.7708;0.6280;0.6338;0.6171;0.6136;0.6157;0.5717
;206.7778;0.6360;0.6356;0.6150;0.6172;0.6152;0.5716
;206.7847;0.6340;0.6354;0.6144;0.6208;0.6147;0.5716
;206.7917;0.6450;0.6302;0.6129;0.6243;0.6142;0.5715
;206.7986;0.6340;0.6252;0.6118;0.6278;0.6137;0.5715
;206.8056;0.6020;0.6154;0.6100;0.6312;0.6132;0.5715
;206.8125;0.6110;0.5988;0.6096;0.6345;0.6126;0.5714
;206.8194;0.5850;0.5820;0.6090;0.6376;0.6121;0.5714
;206.8264;0.5620;0.5738;0.6093;0.6404;0.6116;0.5714
;206.8333;0.5500;0.5648;0.6106;0.6431;0.6110;0.5714
;206.8403;0.5610;0.5618;0.6132;0.6455;0.6103;0.5713
;206.8472;0.5660;0.5714;0.6160;0.6477;0.6096;0.5713
;206.8542;0.5700;0.5840;0.6188;0.6496;0.6089;0.5713
;206.8611;0.6100;0.5914;0.6223;0.6514;0.6081;0.5713
;206.8681;0.6130;0.5998;0.6234;0.6531;0.6074;0.5713
;206.8750;0.5980;0.6064;0.6261;0.6545;0.6066;0.5713
;206.8819;0.6080;0.6060;0.6271;0.6558;0.6058;0.5714
;206.8889;0.6030;0.6050;0.6290;0.6568;0.6050;0.5714
;206.8958;0.6080;0.6186;0.6325;0.6577;0.6043;0.5714
;206.9028;0.6080;0.6306;0.6363;0.6584;0.6036;0.5715
;206.9097;0.6660;0.6486;0.6418;0.6590;0.6029;0.5715
;206.9167;0.6680;0.6680;0.6475;0.6594;0.6023;0.5716
;206.9236;0.6930;0.6876;0.6537;0.6597;0.6017;0.5716
;206.9306;0.7050;0.6974;0.6598;0.6599;0.6012;0.5717
;206.9375;0.7060;0.6966;0.6643;0.6600;0.6007;0.5718
;206.9444;0.7150;0.6984;0.6684;0.6600;0.6002;0.5719
;206.9514;0.6640;0.6914;0.6713;0.6599;0.5997;0.5719
;206.9583;0.7020;0.6864;0.6749;0.6597;0.5993;0.5720
;206.9653;0.6700;0.6812;0.6795;0.6595;0.5988;0.5721
;206.9722;0.6810;0.6898;0.6843;0.6592;0.5983;0.5722
;206.9792;0.6890;0.6938;0.6896;0.6588;0.5979;0.5723
;206.9861;0.7070;0.7008;0.6954;0.6585;0.5975;0.5724
;206.9931;0.7220;0.7056;0.7009;0.6582;0.5970;0.5725
;207.0000;0.7050;0.7104;0.7034;0.6580;0.5966;0.5726
;207.0069;0.7050;0.7048;0.7055;0.6578;0.5962;0.5727
;207.0139;0.7130;0.6950;0.7075;0.6577;0.5958;0.5728
;207.0208;0.6790;0.6902;0.7084;0.6576;0.5955;0.5728
;207.0278;0.6730;0.6900;0.7095;0.6575;0.5952;0.5729
;207.0347;0.6810;0.6900;0.7110;0.6573;0.5949;0.5730
;207.0417;0.7040;0.6998;0.7141;0.6571;0.5945;0.5730
;207.0486;0.7130;0.7124;0.7151;0.6569;0.5942;0.5731
;207.0556;0.7280;0.7268;0.7166;0.6567;0.5938;0.5731
;207.0625;0.7360;0.7350;0.7165;0.6564;0.5934;0.5732
;207.0694;0.7530;0.7380;0.7150;0.6559;0.5929;0.5732
;207.0764;0.7450;0.7364;0.7106;0.6554;0.5924;0.5733
;207.0833;0.7280;0.7378;0.7058;0.6548;0.5918;0.5733
;207.0903;0.7200;0.7326;0.7017;0.6539;0.5912;0.5733
;207.0972;0.7430;0.7304;0.6973;0.6529;0.5905;0.5734
;207.1042;0.7270;0.7352;0.6929;0.6517;0.5897;0.5735
;207.1111;0.7340;0.7396;0.6898;0.6503;0.5890;0.5735
;207.1181;0.7520;0.7364;0.6867;0.6488;0.5882;0.5736
;207.1250;0.7420;0.7328;0.6826;0.6472;0.5874;0.5736
;207.1319;0.7270;0.7214;0.6775;0.6455;0.5866;0.5737
;207.1389;0.7090;0.7016;0.6724;0.6437;0.5857;0.5737
;207.1458;0.6770;0.6722;0.6684;0.6417;0.5848;0.5738
;207.1528;0.6530;0.6472;0.6641;0.6396;0.5839;0.5739
;207.1597;0.5950;0.6262;0.6605;0.6374;0.5829;0.5739
;207.1667;0.6020;0.6096;0.6587;0.6350;0.5819;0.5740
;207.1736;0.6040;0.5996;0.6572;0.6323;0.5808;0.5740
;207.1806;0.5940;0.6012;0.6554;0.6294;0.5796;0.5741
;207.1875;0.6030;0.5996;0.6536;0.6264;0.5783;0.5741
;207.1944;0.6030;0.5944;0.6499;0.6231;0.5770;0.5742
;207.2014;0.5940;0.5912;0.6455;0.6197;0.5755;0.5742
;207.2083;0.5780;0.5878;0.6401;0.6161;0.5740;0.5743
;207.2153;0.5780;0.5924;0.6354;0.6124;0.5724;0.5744
;207.2222;0.5860;0.5996;0.6314;0.6085;0.5708;0.5744
;207.2292;0.6260;0.6166;0.6282;0.6045;0.5691;0.5745
;207.2361;0.6300;0.6410;0.6246;0.6004;0.5674;0.5746
;207.2431;0.6630;0.6618;0.6228;0.5961;0.5658;0.5747
;207.2500;0.7000;0.6716;0.6220;0.5918;0.5641;0.5747
;207.2569;0.6900;0.6850;0.6193;0.5874;0.5625;0.5748
;207.2639;0.6750;0.6796;0.6162;0.5832;0.5609;0.5748
;207.2708;0.6970;0.6644;0.6132;0.5789;0.5594;0.5749
;207.2778;0.6360;0.6498;0.6092;0.5747;0.5579;0.5749
;207.2847;0.6240;0.6398;0.6051;0.5705;0.5565;0.5749
;207.2917;0.6170;0.6254;0.6011;0.5664;0.5551;0.5749
;207.2986;0.6250;0.6244;0.5972;0.5623;0.5538;0.5749
;207.3056;0.6250;0.6166;0.5931;0.5581;0.5525;0.5749
;207.3125;0.6310;0.6150;0.5871;0.5540;0.5512;0.5749
;207.3194;0.5850;0.6050;0.5790;0.5500;0.5500;0.5749
;207.3264;0.6090;0.5870;0.5710;0.5460;0.5489;0.5749
;207.3333;0.5750;0.5662;0.5616;0.5421;0.5478;0.5748
;207.3403;0.5350;0.5528;0.5487;0.5384;0.5467;0.5748
;207.3472;0.5270;0.5316;0.5383;0.5347;0.5457;0.5747
;207.3542;0.5180;0.5168;0.5294;0.5313;0.5448;0.5747
;207.3611;0.5030;0.5086;0.5197;0.5279;0.5439;0.5746
;207.3681;0.5010;0.4990;0.5128;0.5247;0.5431;0.5746
;207.3750;0.4940;0.4908;0.5056;0.5216;0.5424;0.5745
;207.3819;0.4790;0.4774;0.5000;0.5186;0.5417;0.5745
;207.3889;0.4770;0.4616;0.4940;0.5158;0.5411;0.5744
;207.3958;0.4360;0.4488;0.4868;0.5130;0.5406;0.5743
;207.4028;0.4220;0.4386;0.4796;0.5104;0.5401;0.5742
;207.4097;0.4300;0.4188;0.4733;0.5079;0.5397;0.5740
;207.4167;0.4280;0.4178;0.4635;0.5054;0.5393;0.5739
;207.4236;0.3780;0.4240;0.4534;0.5029;0.5389;0.5737
;207.4306;0.4310;0.4286;0.4452;0.5003;0.5385;0.5736
;207.4375;0.4530;0.4356;0.4358;0.4977;0.5382;0.5734
;207.4444;0.4530;0.4488;0.4257;0.4949;0.5378;0.5732
;207.4514;0.4630;0.4580;0.4179;0.4921;0.5374;0.5730
;207.4583;0.4440;0.4628;0.4104;0.4892;0.5370;0.5727
;207.4653;0.4770;0.4608;0.4026;0.4862;0.5367;0.5725
;207.4722;0.4770;0.4588;0.3967;0.4833;0.5363;0.5722
;207.4792;0.4430;0.4554;0.3912;0.4802;0.5359;0.5719
;207.4861;0.4530;0.4326;0.3880;0.4772;0.5355;0.5716
;207.4931;0.4270;0.4018;0.3851;0.4741;0.5350;0.5713
;207.5000;0.3630;0.3794;0.3851;0.4711;0.5346;0.5710
;207.5069;0.3230;0.3470;0.3870;0.4680;0.5341;0.5706
;207.5139;0.3310;0.3148;0.3928;0.4649;0.5336;0.5703
;207.5208;0.2910;0.3036;0.3972;0.4620;0.5330;0.5700
;207.5278;0.2660;0.3020;0.4010;0.4591;0.5325;0.5696
;207.5347;0.3070;0.2956;0.4058;0.4563;0.5319;0.5692
;207.5417;0.3150;0.3036;0.4088;0.4537;0.5314;0.5688
;207.5486;0.2990;0.3182;0.4120;0.4512;0.5308;0.5684
;207.5556;0.3310;0.3278;0.4148;0.4488;0.5302;0.5680
;207.5625;0.3390;0.3350;0.4173;0.4466;0.5296;0.5675
;207.5694;0.3550;0.3612;0.4205;0.4445;0.5290;0.5671
;207.5764;0.3510;0.3900;0.4233;0.4426;0.5284;0.5666
;207.5833;0.4300;0.4270;0.4264;0.4410;0.5279;0.5660
;207.5903;0.4750;0.4640;0.4323;0.4396;0.5273;0.5654
;207.5972;0.5240;0.5034;0.4377;0.4385;0.5268;0.5648
;207.6042;0.5400;0.5320;0.4425;0.4377;0.5263;0.5642
;207.6111;0.5480;0.5448;0.4485;0.4372;0.5259;0.5635
;207.6181;0.5730;0.5446;0.4559;0.4370;0.5255;0.5628
;207.6250;0.5390;0.5462;0.4600;0.4370;0.5251;0.5621
;207.6319;0.5230;0.5444;0.4644;0.4373;0.5248;0.5613
;207.6389;0.5480;0.5344;0.4702;0.4379;0.5245;0.5606
;207.6458;0.5390;0.5312;0.4740;0.4387;0.5243;0.5597
;207.6528;0.5230;0.5272;0.4758;0.4397;0.5241;0.5589
;207.6597;0.5230;0.5200;0.4777;0.4410;0.5239;0.5581
;207.6667;0.5030;0.5038;0.4794;0.4425;0.5239;0.5572
;207.6736;0.5120;0.4894;0.4763;0.4443;0.5238;0.5563
;207.6806;0.4580;0.4730;0.4698;0.4463;0.5238;0.5553
;207.6875;0.4510;0.4626;0.4620;0.4485;0.5238;0.5543
;207.6944;0.4410;0.4422;0.4529;0.4509;0.5238;0.5533
;207.7014;0.4510;0.4356;0.4429;0.4535;0.5239;0.5523
;207.7083;0.4100;0.4340;0.4325;0.4562;0.5240;0.5512
;207.7153;0.4250;0.4308;0.4251;0.4591;0.5241;0.5501
;207.7222;0.4430;0.4178;0.4192;0.4621;0.5242;0.5490
;207.7292;0.4250;0.4160;0.4118;0.4653;0.5243;0.5478
;207.7361;0.3860;0.4098;0.4059;0.4685;0.5245;0.5466
;207.7431;0.4010;0.3918;0.4020;0.4719;0.5246;0.5454
;207.7500;0.3940;0.3694;0.3990;0.4753;0.5247;0.5441
;207.7569;0.3530;0.3580;0.3962;0.4787;0.5248;0.5428
;207.7639;0.3130;0.3402;0.3960;0.4821;0.5249;0.5415
;207.7708;0.3290;0.3210;0.3988;0.4853;0.5249;0.5401
;207.7778;0.3120;0.3130;0.4026;0.4885;0.5250;0.5387
;207.7847;0.2980;0.3210;0.4074;0.4916;0.5250;0.5373
;207.7917;0.3130;0.3304;0.4130;0.4947;0.5251;0.5358
;207.7986;0.3530;0.3404;0.4193;0.4977;0.5251;0.5343
;207.8056;0.3760;0.3594;0.4254;0.5007;0.5252;0.5328
;207.8125;0.3620;0.3818;0.4298;0.5037;0.5252;0.5313
;207.8194;0.3930;0.4008;0.4355;0.5066;0.5252;0.5297
;207.8264;0.4250;0.4124;0.4425;0.5094;0.5251;0.5281
;207.8333;0.4480;0.4410;0.4501;0.5122;0.5251;0.5264
;207.8403;0.4340;0.4682;0.4576;0.5149;0.5250;0.5248
;207.8472;0.5050;0.4924;0.4688;0.5176;0.5248;0.5231
;207.8542;0.5290;0.5148;0.4810;0.5202;0.5247;0.5213
;207.8611;0.5460;0.5464;0.4921;0.5227;0.5246;0.5196
;207.8681;0.5600;0.5590;0.5043;0.5253;0.5244;0.5178
;207.8750;0.5920;0.5686;0.5170;0.5277;0.5242;0.5159
;207.8819;0.5680;0.5700;0.5287;0.5301;0.5240;0.5140
;207.8889;0.5770;0.5714;0.5402;0.5325;0.5237;0.5121
;207.8958;0.5530;0.5652;0.5504;0.5348;0.5235;0.5102
;207.9028;0.5670;0.5698;0.5630;0.5371;0.5233;0.5082
;207.9097;0.5610;0.5708;0.5738;0.5394;0.5231;0.5062
;207.9167;0.5910;0.5870;0.5840;0.5417;0.5229;0.5041
;207.9236;0.5820;0.5970;0.5926;0.5441;0.5228;0.5020
;207.9306;0.6340;0.6060;0.6013;0.5465;0.5227;0.4999
;207.9375;0.6170;0.6112;0.6074;0.5491;0.5227;0.4978
;207.9444;0.6060;0.6178;0.6117;0.5518;0.5227;0.4956
;207.9514;0.6170;0.6124;0.6141;0.5546;0.5228;0.4934
;207.9583;0.6150;0.6168;0.6173;0.5576;0.5230;0.4912
;207.9653;0.6070;0.6220;0.6190;0.5606;0.5231;0.4889
;207.9722;0.6390;0.6342;0.6230;0.5638;0.5233;0.4867
;207.9792;0.6320;0.6438;0.6264;0.5669;0.5236;0.4844
;207.9861;0.6780;0.6582;0.6304;0.5701;0.5238;0.4821
;207.9931;0.6630;0.6630;0.6322;0.5733;0.5241;0.4798
;208.0000;0.6790;0.6668;0.6343;0.5766;0.5245;0.4774
;208.0069;0.6630;0.6626;0.6330;0.5798;0.5249;0.4751
;208.0139;0.6510;0.6576;0.6323;0.5830;0.5253;0.4727
;208.0208;0.6570;0.6428;0.6295;0.5862;0.5257;0.4703
;208.0278;0.6380;0.6382;0.6290;0.5892;0.5261;0.4679
;208.0347;0.6050;0.6352;0.6292;0.5922;0.5265;0.4654
;208.0417;0.6400;0.6374;0.6300;0.5950;0.5270;0.4630
;208.0486;0.6360;0.6420;0.6311;0.5976;0.5275;0.4606
;208.0556;0.6680;0.6518;0.6322;0.6002;0.5281;0.4581
;208.0625;0.6610;0.6462;0.6308;0.6025;0.5286;0.4557
;208.0694;0.6540;0.6416;0.6300;0.6046;0.5293;0.4532
;208.0764;0.6120;0.6196;0.6273;0.6065;0.5299;0.4508
;208.0833;0.6130;0.6002;0.6258;0.6081;0.5306;0.4484
;208.0903;0.5580;0.5822;0.6250;0.6094;0.5313;0.4460
;208.0972;0.5640;0.5808;0.6259;0.6105;0.5320;0.4437
;208.1042;0.5640;0.5806;0.6274;0.6112;0.5326;0.4413
;208.1111;0.6050;0.5960;0.6293;0.6115;0.5333;0.4390
;208.1181;0.6120;0.6118;0.6313;0.6116;0.5339;0.4367
;208.1250;0.6350;0.6262;0.6337;0.6113;0.5345;0.4344
;208.1319;0.6430;0.6258;0.6357;0.6107;0.5351;0.4321
;208.1389;0.6360;0.6258;0.6384;0.6098;0.5357;0.4299
;208.1458;0.6030;0.6208;0.6394;0.6087;0.5362;0.4276
;208.1528;0.6120;0.6176;0.6420;0.6074;0.5368;0.4254
;208.1597;0.6100;0.6220;0.6440;0.6058;0.5374;0.4233
;208.1667;0.6270;0.6384;0.6474;0.6041;0.5380;0.4211
;208.1736;0.6580;0.6536;0.6500;0.6022;0.5385;0.4190
;208.1806;0.6850;0.6726;0.6548;0.6002;0.5392;0.4169
;208.1875;0.6880;0.6850;0.6580;0.5980;0.5399;0.4148
;208.1944;0.7050;0.6864;0.6608;0.5957;0.5407;0.4127
;208.2014;0.6890;0.6872;0.6596;0.5934;0.5415;0.4107
