Date_Time;Lake Elevation
2019-06-29T22:00:00.0;2728.66
2019-06-29T22:10:00.0;2728.67
2019-06-29T22:20:00.0;2728.67
2019-06-29T22:30:00.0;2728.67
2019-06-29T22:40:00.0;2728.68
2019-06-29T22:50:00.0;2728.68
2019-06-29T23:00:00.0;2728.69
2019-06-29T23:10:00.0;2728.69
2019-06-29T23:20:00.0;2728.69
2019-06-29T23:30:00.0;2728.7
2019-06-29T23:40:00.0;2728.7
2019-06-29T23:50:00.0;2728.7
2019-06-30T00:00:00.0;2728.71
2019-06-30T00:10:00.0;2728.71
2019-06-30T00:20:00.0;2728.72
2019-06-30T00:30:00.0;2728.72
2019-06-30T00:40:00.0;2728.72
2019-06-30T00:50:00.0;2728.73
2019-06-30T01:00:00.0;2728.73
2019-06-30T01:10:00.0;2728.73
2019-06-30T01:20:00.0;2728.74
2019-06-30T01:30:00.0;2728.74
2019-06-30T01:40:00.0;2728.74
2019-06-30T01:50:00.0;2728.74
2019-06-30T02:00:00.0;2728.74
2019-06-30T02:10:00.0;2728.74
2019-06-30T02:20:00.0;2728.74
2019-06-30T02:30:00.0;2728.75
2019-06-30T02:40:00.0;2728.75
2019-06-30T02:50:00.0;2728.75
2019-06-30T03:00:00.0;2728.76
2019-06-30T03:10:00.0;2728.76
2019-06-30T03:20:00.0;2728.77
2019-06-30T03:30:00.0;2728.77
2019-06-30T03:40:00.0;2728.77
2019-06-30T03:50:00.0;2728.78
2019-06-30T04:00:00.0;2728.78
2019-06-30T04:10:00.0;2728.78
2019-06-30T04:20:00.0;2728.78
2019-06-30T04:30:00.0;2728.79
2019-06-30T04:40:00.0;2728.79
2019-06-30T04:50:00.0;2728.79
2019-06-30T05:00:00.0;2728.8
2019-06-30T05:10:00.0;2728.8
2019-06-30T05:20:00.0;2728.8
2019-06-30T05:30:00.0;2728.81
2019-06-30T05:40:00.0;2728.81
2019-06-30T05:50:00.0;2728.82
2019-06-30T06:00:00.0;2728.82
2019-06-30T06:10:00.0;2728.83
2019-06-30T06:20:00.0;2728.83
2019-06-30T06:30:00.0;2728.83
2019-06-30T06:40:00.0;2728.83
2019-06-30T06:50:00.0;2728.84
2019-06-30T07:00:00.0;2728.84
2019-06-30T07:10:00.0;2728.84
2019-06-30T07:20:00.0;2728.85
2019-06-30T07:30:00.0;2728.85
2019-06-30T07:40:00.0;2728.85
2019-06-30T07:50:00.0;2728.86
2019-06-30T08:00:00.0;2728.86
2019-06-30T08:10:00.0;2728.86
2019-06-30T08:20:00.0;2728.87
2019-06-30T08:30:00.0;2728.87
2019-06-30T08:40:00.0;2728.87
2019-06-30T08:50:00.0;2728.88
2019-06-30T09:00:00.0;2728.88
2019-06-30T09:10:00.0;2728.89
2019-06-30T09:20:00.0;2728.89
2019-06-30T09:30:00.0;2728.89
2019-06-30T09:40:00.0;2728.89
2019-06-30T09:50:00.0;2728.89
2019-06-30T10:00:00.0;2728.9
2019-06-30T10:10:00.0;2728.9
2019-06-30T10:20:00.0;2728.9
2019-06-30T10:30:00.0;2728.9
2019-06-30T10:40:00.0;2728.9
2019-06-30T10:50:00.0;2728.9
2019-06-30T11:00:00.0;2728.91
2019-06-30T11:10:00.0;2728.91
2019-06-30T11:20:00.0;2728.91
2019-06-30T11:30:00.0;2728.92
2019-06-30T11:40:00.0;2728.92
2019-06-30T11:50:00.0;2728.92
2019-06-30T12:00:00.0;2728.93
2019-06-30T12:10:00.0;2728.93
2019-06-30T12:20:00.0;2728.94
2019-06-30T12:30:00.0;2728.94
2019-06-30T12:40:00.0;2728.94
2019-06-30T12:50:00.0;2728.94
2019-06-30T13:00:00.0;2728.95
2019-06-30T13:10:00.0;2728.95
2019-06-30T13:20:00.0;2728.95
2019-06-30T13:30:00.0;2728.96
2019-06-30T13:40:00.0;2728.96
2019-06-30T13:50:00.0;2728.96
2019-06-30T14:00:00.0;2728.97
2019-06-30T14:10:00.0;2728.97
2019-06-30T14:20:00.0;2728.98
2019-06-30T14:30:00.0;2728.98
2019-06-30T14:40:00.0;2728.98
2019-06-30T14:50:00.0;2728.98
2019-06-30T15:00:00.0;2728.99
2019-06-30T15:10:00.0;2728.99
2019-06-30T15:20:00.0;2728.99
2019-06-30T15:30:00.0;2728.99
2019-06-30T15:40:00.0;2728.99
2019-06-30T15:50:00.0;2728.99
2019-06-30T16:00:00.0;2729
2019-06-30T16:10:00.0;2729
2019-06-30T16:20:00.0;2729.01
2019-06-30T16:30:00.0;2729.01
2019-06-30T16:40:00.0;2729.02
2019-06-30T16:50:00.0;2729.02
2019-06-30T17:00:00.0;2729.03
2019-06-30T17:10:00.0;2729.03
2019-06-30T17:20:00.0;2729.04
2019-06-30T17:30:00.0;2729.04
2019-06-30T17:40:00.0;2729.05
2019-06-30T17:50:00.0;2729.05
2019-06-30T18:00:00.0;2729.05
2019-06-30T18:10:00.0;2729.06
2019-06-30T18:20:00.0;2729.06
2019-06-30T18:30:00.0;2729.07
2019-06-30T18:40:00.0;2729.07
2019-06-30T18:50:00.0;2729.08
2019-06-30T19:00:00.0;2729.08
2019-06-30T19:10:00.0;2729.08
2019-06-30T19:20:00.0;2729.08
2019-06-30T19:30:00.0;2729.09
2019-06-30T19:40:00.0;2729.09
2019-06-30T19:50:00.0;2729.09
2019-06-30T20:00:00.0;2729.1
2019-06-30T20:10:00.0;2729.1
2019-06-30T20:20:00.0;2729.1
2019-06-30T20:30:00.0;2729.11
2019-06-30T20:40:00.0;2729.11
2019-06-30T20:50:00.0;2729.12
2019-06-30T21:00:00.0;2729.12
2019-06-30T21:10:00.0;2729.13
2019-06-30T21:20:00.0;2729.13
2019-06-30T21:30:00.0;2729.13
2019-06-30T21:40:00.0;2729.14
2019-06-30T21:50:00.0;2729.14
2019-06-30T22:00:00.0;2729.14
2019-06-30T22:10:00.0;2729.15
2019-06-30T22:20:00.0;2729.15
2019-06-30T22:30:00.0;2729.16
2019-06-30T22:40:00.0;2729.16
2019-06-30T22:50:00.0;2729.17
2019-06-30T23:00:00.0;2729.17
2019-06-30T23:10:00.0;2729.17
2019-06-30T23:20:00.0;2729.18
2019-06-30T23:30:00.0;2729.18
2019-06-30T23:40:00.0;2729.18
2019-06-30T23:50:00.0;2729.19
2019-07-01T00:00:00.0;2729.19
2019-07-01T00:10:00.0;2729.19
2019-07-01T00:20:00.0;2729.2
2019-07-01T00:30:00.0;2729.2
2019-07-01T00:40:00.0;2729.2
2019-07-01T00:50:00.0;2729.21
2019-07-01T01:00:00.0;2729.21
2019-07-01T01:10:00.0;2729.21
2019-07-01T01:20:00.0;2729.22
2019-07-01T01:30:00.0;2729.22
2019-07-01T01:40:00.0;2729.22
2019-07-01T01:50:00.0;2729.23
2019-07-01T02:00:00.0;2729.23
2019-07-01T02:10:00.0;2729.23
2019-07-01T02:20:00.0;2729.23
2019-07-01T02:30:00.0;2729.24
2019-07-01T02:40:00.0;2729.24
2019-07-01T02:50:00.0;2729.25
2019-07-01T03:00:00.0;2729.25
2019-07-01T03:10:00.0;2729.25
2019-07-01T03:20:00.0;2729.26
2019-07-01T03:30:00.0;2729.26
2019-07-01T03:40:00.0;2729.27
2019-07-01T03:50:00.0;2729.27
2019-07-01T04:00:00.0;2729.27
2019-07-01T04:10:00.0;2729.28
2019-07-01T04:20:00.0;2729.28
2019-07-01T04:30:00.0;2729.29
2019-07-01T04:40:00.0;2729.29
2019-07-01T04:50:00.0;2729.29
2019-07-01T05:00:00.0;2729.3
2019-07-01T05:10:00.0;2729.3
2019-07-01T05:20:00.0;2729.3
2019-07-01T05:30:00.0;2729.31
2019-07-01T05:40:00.0;2729.31
2019-07-01T05:50:00.0;2729.31
2019-07-01T06:00:00.0;2729.32
2019-07-01T06:10:00.0;2729.32
2019-07-01T06:20:00.0;2729.32
2019-07-01T06:30:00.0;2729.33
2019-07-01T06:40:00.0;2729.33
2019-07-01T06:50:00.0;2729.34
2019-07-01T07:00:00.0;2729.34
2019-07-01T07:10:00.0;2729.35
2019-07-01T07:20:00.0;2729.35
2019-07-01T07:30:00.0;2729.35
2019-07-01T07:40:00.0;2729.36
2019-07-01T07:50:00.0;2729.36
2019-07-01T08:00:00.0;2729.36
2019-07-01T08:10:00.0;2729.37
2019-07-01T08:20:00.0;2729.37
2019-07-01T08:30:00.0;2729.38
2019-07-01T08:40:00.0;2729.38
2019-07-01T08:50:00.0;2729.38
2019-07-01T09:00:00.0;2729.39
2019-07-01T09:10:00.0;2729.39
2019-07-01T09:20:00.0;2729.39
2019-07-01T09:30:00.0;2729.4
2019-07-01T09:40:00.0;2729.4
2019-07-01T09:50:00.0;2729.4
2019-07-01T10:00:00.0;2729.41
2019-07-01T10:10:00.0;2729.41
2019-07-01T10:20:00.0;2729.42
2019-07-01T10:30:00.0;2729.42
2019-07-01T10:40:00.0;2729.42
2019-07-01T10:50:00.0;2729.43
2019-07-01T11:00:00.0;2729.43
2019-07-01T11:10:00.0;2729.44
2019-07-01T11:20:00.0;2729.44
2019-07-01T11:30:00.0;2729.44
2019-07-01T11:40:00.0;2729.45
2019-07-01T11:50:00.0;2729.45
2019-07-01T12:00:00.0;2729.46
2019-07-01T12:10:00.0;2729.46
2019-07-01T12:20:00.0;2729.46
2019-07-01T12:30:00.0;2729.46
2019-07-01T12:40:00.0;2729.47
2019-07-01T12:50:00.0;2729.47
2019-07-01T13:00:00.0;2729.47
2019-07-01T13:10:00.0;2729.48
2019-07-01T13:20:00.0;2729.48
2019-07-01T13:30:00.0;2729.49
2019-07-01T13:40:00.0;2729.49
2019-07-01T13:50:00.0;2729.49
2019-07-01T14:00:00.0;2729.5
2019-07-01T14:10:00.0;2729.5
2019-07-01T14:20:00.0;2729.51
2019-07-01T14:30:00.0;2729.51
2019-07-01T14:40:00.0;2729.52
2019-07-01T14:50:00.0;2729.52
2019-07-01T15:00:00.0;2729.52
2019-07-01T15:10:00.0;2729.53
2019-07-01T15:20:00.0;2729.53
2019-07-01T15:30:00.0;2729.53
2019-07-01T15:40:00.0;2729.53
2019-07-01T15:50:00.0;2729.54
2019-07-01T16:00:00.0;2729.54
2019-07-01T16:10:00.0;2729.55
2019-07-01T16:20:00.0;2729.55
2019-07-01T16:30:00.0;2729.55
2019-07-01T16:40:00.0;2729.56
2019-07-01T16:50:00.0;2729.56
2019-07-01T17:00:00.0;2729.57
2019-07-01T17:10:00.0;2729.58
2019-07-01T17:20:00.0;2729.58
2019-07-01T17:30:00.0;2729.59
2019-07-01T17:40:00.0;2729.59
2019-07-01T17:50:00.0;2729.59
2019-07-01T18:00:00.0;2729.6
2019-07-01T18:10:00.0;2729.6
2019-07-01T18:20:00.0;2729.61
2019-07-01T18:30:00.0;2729.61
2019-07-01T18:40:00.0;2729.61
2019-07-01T18:50:00.0;2729.62
2019-07-01T19:00:00.0;2729.62
2019-07-01T19:10:00.0;2729.63
2019-07-01T19:20:00.0;2729.63
2019-07-01T19:30:00.0;2729.64
2019-07-01T19:40:00.0;2729.64
2019-07-01T19:50:00.0;2729.65
2019-07-01T20:00:00.0;2729.65
2019-07-01T20:10:00.0;2729.66
2019-07-01T20:20:00.0;2729.66
2019-07-01T20:30:00.0;2729.67
2019-07-01T20:40:00.0;2729.68
2019-07-01T20:50:00.0;2729.68
2019-07-01T21:00:00.0;2729.69
2019-07-01T21:10:00.0;2729.69
2019-07-01T21:20:00.0;2729.7
2019-07-01T21:30:00.0;2729.71
2019-07-01T21:40:00.0;2729.71
2019-07-01T21:50:00.0;2729.72
2019-07-01T22:00:00.0;2729.73
2019-07-01T22:10:00.0;2729.73
2019-07-01T22:20:00.0;2729.74
2019-07-01T22:30:00.0;2729.75
2019-07-01T22:40:00.0;2729.75
2019-07-01T22:50:00.0;2729.76
2019-07-01T23:00:00.0;2729.77
2019-07-01T23:10:00.0;2729.77
2019-07-01T23:20:00.0;2729.77
2019-07-01T23:30:00.0;2729.78
2019-07-01T23:40:00.0;2729.78
2019-07-01T23:50:00.0;2729.79
2019-07-02T00:00:00.0;2729.79
2019-07-02T00:10:00.0;2729.8
2019-07-02T00:20:00.0;2729.8
2019-07-02T00:30:00.0;2729.8
2019-07-02T00:40:00.0;2729.81
2019-07-02T00:50:00.0;2729.81
2019-07-02T01:00:00.0;2729.82
2019-07-02T01:10:00.0;2729.82
2019-07-02T01:20:00.0;2729.83
2019-07-02T01:30:00.0;2729.83
2019-07-02T01:40:00.0;2729.84
2019-07-02T01:50:00.0;2729.85
2019-07-02T02:00:00.0;2729.85
2019-07-02T02:10:00.0;2729.86
2019-07-02T02:20:00.0;2729.86
2019-07-02T02:30:00.0;2729.87
2019-07-02T02:40:00.0;2729.87
2019-07-02T02:50:00.0;2729.88
2019-07-02T03:00:00.0;2729.88
2019-07-02T03:10:00.0;2729.89
2019-07-02T03:20:00.0;2729.9
2019-07-02T03:30:00.0;2729.9
2019-07-02T03:40:00.0;2729.9
2019-07-02T03:50:00.0;2729.91
2019-07-02T04:00:00.0;2729.91
2019-07-02T04:10:00.0;2729.92
2019-07-02T04:20:00.0;2729.93
2019-07-02T04:30:00.0;2729.93
2019-07-02T04:40:00.0;2729.94
2019-07-02T04:50:00.0;2729.94
2019-07-02T05:00:00.0;2729.94
2019-07-02T05:10:00.0;2729.95
2019-07-02T05:20:00.0;2729.95
2019-07-02T05:30:00.0;2729.96
2019-07-02T05:40:00.0;2729.96
2019-07-02T05:50:00.0;2729.97
2019-07-02T06:00:00.0;2729.97
2019-07-02T06:10:00.0;2729.97
2019-07-02T06:20:00.0;2729.98
2019-07-02T06:30:00.0;2729.98
2019-07-02T06:40:00.0;2729.99
2019-07-02T06:50:00.0;2730
2019-07-02T07:00:00.0;2730
2019-07-02T07:10:00.0;2730
2019-07-02T07:20:00.0;2730.01
2019-07-02T07:30:00.0;2730.01
2019-07-02T07:40:00.0;2730.02
2019-07-02T07:50:00.0;2730.03
2019-07-02T08:00:00.0;2730.03
2019-07-02T08:10:00.0;2730.03
2019-07-02T08:20:00.0;2730.04
2019-07-02T08:30:00.0;2730.04
2019-07-02T08:40:00.0;2730.04
2019-07-02T08:50:00.0;2730.05
2019-07-02T09:00:00.0;2730.05
2019-07-02T09:10:00.0;2730.06
2019-07-02T09:20:00.0;2730.06
2019-07-02T09:30:00.0;2730.07
2019-07-02T09:40:00.0;2730.07
2019-07-02T09:50:00.0;2730.07
2019-07-02T10:00:00.0;2730.08
2019-07-02T10:10:00.0;2730.09
2019-07-02T10:20:00.0;2730.09
2019-07-02T10:30:00.0;2730.1
2019-07-02T10:40:00.0;2730.1
2019-07-02T10:50:00.0;2730.11
2019-07-02T11:00:00.0;2730.11
2019-07-02T11:10:00.0;2730.11
2019-07-02T11:20:00.0;2730.12
2019-07-02T11:30:00.0;2730.12
2019-07-02T11:40:00.0;2730.12
2019-07-02T11:50:00.0;2730.13
2019-07-02T12:00:00.0;2730.13
2019-07-02T12:10:00.0;2730.13
2019-07-02T12:20:00.0;2730.14
2019-07-02T12:30:00.0;2730.14
2019-07-02T12:40:00.0;2730.14
2019-07-02T12:50:00.0;2730.15
2019-07-02T13:00:00.0;2730.15
2019-07-02T13:10:00.0;2730.16
2019-07-02T13:20:00.0;2730.16
2019-07-02T13:30:00.0;2730.16
2019-07-02T13:40:00.0;2730.17
2019-07-02T13:50:00.0;2730.17
2019-07-02T14:00:00.0;2730.17
2019-07-02T14:10:00.0;2730.18
2019-07-02T14:20:00.0;2730.18
2019-07-02T14:30:00.0;2730.18
2019-07-02T14:40:00.0;2730.19
2019-07-02T14:50:00.0;2730.19
2019-07-02T15:00:00.0;2730.2
2019-07-02T15:10:00.0;2730.2
2019-07-02T15:20:00.0;2730.2
2019-07-02T15:30:00.0;2730.2
2019-07-02T15:40:00.0;2730.21
2019-07-02T15:50:00.0;2730.21
2019-07-02T16:00:00.0;2730.21
2019-07-02T16:10:00.0;2730.21
2019-07-02T16:20:00.0;2730.21
2019-07-02T16:30:00.0;2730.22
2019-07-02T16:40:00.0;2730.22
2019-07-02T16:50:00.0;2730.23
2019-07-02T17:00:00.0;2730.23
2019-07-02T17:10:00.0;2730.24
2019-07-02T17:20:00.0;2730.25
2019-07-02T17:30:00.0;2730.25
2019-07-02T17:40:00.0;2730.26
2019-07-02T17:50:00.0;2730.27
2019-07-02T18:00:00.0;2730.27
2019-07-02T18:10:00.0;2730.28
2019-07-02T18:20:00.0;2730.29
2019-07-02T18:30:00.0;2730.29
2019-07-02T18:40:00.0;2730.3
2019-07-02T18:50:00.0;2730.3
2019-07-02T19:00:00.0;2730.31
2019-07-02T19:10:00.0;2730.32
2019-07-02T19:20:00.0;2730.33
2019-07-02T19:30:00.0;2730.33
2019-07-02T19:40:00.0;2730.34
2019-07-02T19:50:00.0;2730.35
2019-07-02T20:00:00.0;2730.35
2019-07-02T20:10:00.0;2730.36
2019-07-02T20:20:00.0;2730.37
2019-07-02T20:30:00.0;2730.38
2019-07-02T20:40:00.0;2730.38
2019-07-02T20:50:00.0;2730.39
2019-07-02T21:00:00.0;2730.4
2019-07-02T21:10:00.0;2730.41
2019-07-02T21:20:00.0;2730.41
2019-07-02T21:30:00.0;2730.42
2019-07-02T21:40:00.0;2730.43
2019-07-02T21:50:00.0;2730.43
2019-07-02T22:00:00.0;2730.44
2019-07-02T22:10:00.0;2730.45
2019-07-02T22:20:00.0;2730.45
2019-07-02T22:30:00.0;2730.46
2019-07-02T22:40:00.0;2730.47
2019-07-02T22:50:00.0;2730.47
2019-07-02T23:00:00.0;2730.47
2019-07-02T23:10:00.0;2730.48
2019-07-02T23:20:00.0;2730.49
2019-07-02T23:30:00.0;2730.49
2019-07-02T23:40:00.0;2730.5
2019-07-02T23:50:00.0;2730.5
2019-07-03T00:00:00.0;2730.5
2019-07-03T00:10:00.0;2730.51
2019-07-03T00:20:00.0;2730.51
2019-07-03T00:30:00.0;2730.52
2019-07-03T00:40:00.0;2730.53
2019-07-03T00:50:00.0;2730.53
2019-07-03T01:00:00.0;2730.54
2019-07-03T01:10:00.0;2730.54
2019-07-03T01:20:00.0;2730.55
2019-07-03T01:30:00.0;2730.55
2019-07-03T01:40:00.0;2730.56
2019-07-03T01:50:00.0;2730.56
2019-07-03T02:00:00.0;2730.57
2019-07-03T02:10:00.0;2730.58
2019-07-03T02:20:00.0;2730.58
2019-07-03T02:30:00.0;2730.59
2019-07-03T02:40:00.0;2730.59
2019-07-03T02:50:00.0;2730.6
2019-07-03T03:00:00.0;2730.6
2019-07-03T03:10:00.0;2730.6
2019-07-03T03:20:00.0;2730.61
2019-07-03T03:30:00.0;2730.61
2019-07-03T03:40:00.0;2730.62
2019-07-03T03:50:00.0;2730.62
2019-07-03T04:00:00.0;2730.63
2019-07-03T04:10:00.0;2730.63
2019-07-03T04:20:00.0;2730.63
2019-07-03T04:30:00.0;2730.64
2019-07-03T04:40:00.0;2730.64
2019-07-03T04:50:00.0;2730.64
2019-07-03T05:00:00.0;2730.65
2019-07-03T05:10:00.0;2730.65
2019-07-03T05:20:00.0;2730.66
2019-07-03T05:30:00.0;2730.66
2019-07-03T05:40:00.0;2730.66
2019-07-03T05:50:00.0;2730.66
2019-07-03T06:00:00.0;2730.67
2019-07-03T06:10:00.0;2730.67
2019-07-03T06:20:00.0;2730.67
2019-07-03T06:30:00.0;2730.68
2019-07-08T11:50:00.0;2732.49
2019-07-08T12:00:00.0;2732.49
2019-07-08T12:10:00.0;2732.49
2019-07-08T12:20:00.0;2732.5
2019-07-08T12:30:00.0;2732.5
2019-07-08T12:40:00.0;2732.5
2019-07-08T12:50:00.0;2732.51
2019-07-08T13:00:00.0;2732.51
2019-07-08T13:10:00.0;2732.51
2019-07-08T13:20:00.0;2732.52
2019-07-08T13:30:00.0;2732.52
2019-07-08T13:40:00.0;2732.52
2019-07-08T13:50:00.0;2732.52
2019-07-08T14:00:00.0;2732.52
2019-07-08T14:10:00.0;2732.52
2019-07-08T14:20:00.0;2732.52
2019-07-08T14:30:00.0;2732.52
2019-07-08T14:40:00.0;2732.52
2019-07-08T14:50:00.0;2732.52
2019-07-08T15:00:00.0;2732.52
2019-07-08T15:10:00.0;2732.52
2019-07-08T15:20:00.0;2732.52
2019-07-08T15:30:00.0;2732.52
2019-07-08T15:40:00.0;2732.52
2019-07-08T15:50:00.0;2732.52
2019-07-08T16:00:00.0;2732.53
2019-07-08T16:10:00.0;2732.53
2019-07-08T16:20:00.0;2732.53
2019-07-08T16:30:00.0;2732.54
2019-07-08T16:40:00.0;2732.54
2019-07-08T16:50:00.0;2732.55
2019-07-08T17:00:00.0;2732.55
2019-07-08T17:10:00.0;2732.55
2019-07-08T17:20:00.0;2732.56
2019-07-08T17:30:00.0;2732.56
2019-07-08T17:40:00.0;2732.56
2019-07-08T17:50:00.0;2732.56
2019-07-08T18:00:00.0;2732.56
2019-07-08T18:10:00.0;2732.56
2019-07-08T18:20:00.0;2732.56
2019-07-08T18:30:00.0;2732.56
2019-07-08T18:40:00.0;2732.57
2019-07-08T18:50:00.0;2732.57
2019-07-08T19:00:00.0;2732.57
2019-07-08T19:10:00.0;2732.57
2019-07-08T19:20:00.0;2732.57
2019-07-08T19:30:00.0;2732.57
2019-07-08T19:40:00.0;2732.57
2019-07-08T19:50:00.0;2732.57
2019-07-08T20:00:00.0;2732.58
2019-07-08T20:10:00.0;2732.58
2019-07-08T20:20:00.0;2732.59
2019-07-08T20:30:00.0;2732.59
2019-07-08T20:40:00.0;2732.6
2019-07-08T20:50:00.0;2732.6
2019-07-08T21:00:00.0;2732.61
2019-07-08T21:10:00.0;2732.61
2019-07-08T21:20:00.0;2732.62
2019-07-08T21:30:00.0;2732.62
2019-07-08T21:40:00.0;2732.62
2019-07-08T21:50:00.0;2732.62
2019-07-08T22:00:00.0;2732.62
2019-07-08T22:10:00.0;2732.62
2019-07-08T22:20:00.0;2732.62
2019-07-08T22:30:00.0;2732.62
2019-07-08T22:40:00.0;2732.62
2019-07-08T22:50:00.0;2732.62
2019-07-08T23:00:00.0;2732.62
2019-07-08T23:10:00.0;2732.62
2019-07-08T23:20:00.0;2732.62
2019-07-08T23:30:00.0;2732.62
2019-07-08T23:40:00.0;2732.63
2019-07-08T23:50:00.0;2732.63
2019-07-09T00:00:00.0;2732.63
2019-07-09T00:10:00.0;2732.63
2019-07-09T00:20:00.0;2732.63
2019-07-09T00:30:00.0;2732.63
2019-07-09T00:40:00.0;2732.63
2019-07-09T00:50:00.0;2732.63
2019-07-09T01:00:00.0;2732.64
2019-07-09T01:10:00.0;2732.64
2019-07-09T01:20:00.0;2732.64
2019-07-09T01:30:00.0;2732.64
2019-07-09T01:40:00.0;2732.65
2019-07-09T01:50:00.0;2732.65
2019-07-09T02:00:00.0;2732.65
2019-07-09T02:10:00.0;2732.65
2019-07-09T02:20:00.0;2732.66
2019-07-09T02:30:00.0;2732.66
2019-07-09T02:40:00.0;2732.66
2019-07-09T02:50:00.0;2732.66
2019-07-09T03:00:00.0;2732.66
2019-07-09T03:10:00.0;2732.66
2019-07-09T03:20:00.0;2732.67
2019-07-09T03:30:00.0;2732.67
2019-07-09T03:40:00.0;2732.67
2019-07-09T03:50:00.0;2732.67
2019-07-09T04:00:00.0;2732.67
2019-07-09T04:10:00.0;2732.67
2019-07-09T04:20:00.0;2732.67
2019-07-09T04:30:00.0;2732.67
2019-07-09T04:40:00.0;2732.67
2019-07-09T04:50:00.0;2732.67
2019-07-09T05:00:00.0;2732.67
2019-07-09T05:10:00.0;2732.67
2019-07-09T05:20:00.0;2732.67
2019-07-09T05:30:00.0;2732.67
2019-07-09T05:40:00.0;2732.67
2019-07-09T05:50:00.0;2732.68
2019-07-09T06:00:00.0;2732.68
2019-07-09T06:10:00.0;2732.68
2019-07-09T06:20:00.0;2732.68
2019-07-09T06:30:00.0;2732.68
2019-07-09T06:40:00.0;2732.69
2019-07-09T06:50:00.0;2732.69
2019-07-09T07:00:00.0;2732.69
2019-07-09T07:10:00.0;2732.69
2019-07-09T07:20:00.0;2732.69
2019-07-09T07:30:00.0;2732.69
2019-07-09T07:40:00.0;2732.69
2019-07-09T07:50:00.0;2732.69
2019-07-09T08:00:00.0;2732.69
2019-07-09T08:10:00.0;2732.7
2019-07-09T08:20:00.0;2732.7
2019-07-09T08:30:00.0;2732.7
2019-07-09T08:40:00.0;2732.71
2019-07-09T08:50:00.0;2732.71
2019-07-09T09:00:00.0;2732.71
2019-07-09T09:10:00.0;2732.71
2019-07-09T09:20:00.0;2732.71
2019-07-09T09:30:00.0;2732.72
2019-07-09T09:40:00.0;2732.72
2019-07-09T09:50:00.0;2732.72
2019-07-09T10:00:00.0;2732.72
2019-07-09T10:10:00.0;2732.72
2019-07-09T10:20:00.0;2732.72
2019-07-09T10:30:00.0;2732.72
2019-07-09T10:40:00.0;2732.72
2019-07-09T10:50:00.0;2732.72
2019-07-09T11:00:00.0;2732.72
2019-07-09T11:10:00.0;2732.72
2019-07-09T11:20:00.0;2732.72
2019-07-09T11:30:00.0;2732.73
2019-07-09T11:40:00.0;2732.73
2019-07-09T11:50:00.0;2732.73
2019-07-09T12:00:00.0;2732.73
2019-07-09T12:10:00.0;2732.73
2019-07-09T12:20:00.0;2732.74
2019-07-09T12:30:00.0;2732.74
2019-07-09T12:40:00.0;2732.74
2019-07-09T12:50:00.0;2732.74
2019-07-09T13:00:00.0;2732.74
2019-07-09T13:10:00.0;2732.74
2019-07-09T13:20:00.0;2732.75
2019-07-09T13:30:00.0;2732.75
2019-07-09T13:40:00.0;2732.75
2019-07-09T13:50:00.0;2732.75
2019-07-09T14:00:00.0;2732.76
2019-07-09T14:10:00.0;2732.76
2019-07-09T14:20:00.0;2732.76
2019-07-09T14:30:00.0;2732.77
2019-07-09T14:40:00.0;2732.77
2019-07-09T14:50:00.0;2732.77
2019-07-09T15:00:00.0;2732.77
2019-07-09T15:10:00.0;2732.77
2019-07-09T15:20:00.0;2732.78
2019-07-09T15:30:00.0;2732.78
2019-07-09T15:40:00.0;2732.78
2019-07-09T15:50:00.0;2732.78
2019-07-09T16:00:00.0;2732.78
2019-07-09T16:10:00.0;2732.78
2019-07-09T16:20:00.0;2732.79
2019-07-09T16:30:00.0;2732.79
2019-07-09T16:40:00.0;2732.79
2019-07-09T16:50:00.0;2732.8
2019-07-09T17:00:00.0;2732.8
2019-07-09T17:10:00.0;2732.8
2019-07-09T17:20:00.0;2732.81
2019-07-09T17:30:00.0;2732.81
2019-07-09T17:40:00.0;2732.81
2019-07-09T17:50:00.0;2732.81
2019-07-09T18:00:00.0;2732.82
2019-07-09T18:10:00.0;2732.82
2019-07-09T18:20:00.0;2732.82
2019-07-09T18:30:00.0;2732.82
2019-07-09T18:40:00.0;2732.82
2019-07-09T18:50:00.0;2732.83
2019-07-09T19:00:00.0;2732.83
2019-07-09T19:10:00.0;2732.83
2019-07-09T19:20:00.0;2732.84
2019-07-09T19:30:00.0;2732.84
2019-07-09T19:40:00.0;2732.85
2019-07-09T19:50:00.0;2732.85
2019-07-09T20:00:00.0;2732.86
2019-07-09T20:10:00.0;2732.86
2019-07-09T20:20:00.0;2732.86
2019-07-09T20:30:00.0;2732.86
2019-07-09T20:40:00.0;2732.87
2019-07-09T20:50:00.0;2732.87
2019-07-09T21:00:00.0;2732.87
2019-07-09T21:10:00.0;2732.87
2019-07-09T21:20:00.0;2732.87
2019-07-09T21:30:00.0;2732.87
2019-07-09T21:40:00.0;2732.87
2019-07-09T21:50:00.0;2732.87
2019-07-09T22:00:00.0;2732.87
2019-07-09T22:10:00.0;2732.87
2019-07-09T22:20:00.0;2732.87
2019-07-09T22:30:00.0;2732.87
2019-07-09T22:40:00.0;2732.88
2019-07-09T22:50:00.0;2732.88
2019-07-09T23:00:00.0;2732.88
2019-07-09T23:10:00.0;2732.88
2019-07-09T23:20:00.0;2732.88
2019-07-09T23:30:00.0;2732.89
