Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1974-01-01 - 2026-05-16
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-05 00:00:00;2014-01-05 00:05:00;0.300;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-06 00:00:00;2014-01-06 00:00:00;0.249;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-07 00:00:00;2014-01-07 20:05:00;0.305;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-08 00:00:00;2014-01-09 00:00:00;0.416;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-09 00:00:00;2014-01-10 00:00:00;0.445;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-10 00:00:00;2014-01-10 00:05:00;0.446;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-11 00:00:00;2014-01-11 00:00:00;0.396;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-12 00:00:00;2014-01-12 00:00:00;0.318;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-13 00:00:00;2014-01-13 00:00:00;0.274;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-14 00:00:00;2014-01-14 11:15:00;0.269;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-15 00:00:00;2014-01-15 14:15:00;0.244;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-16 00:00:00;2014-01-17 00:00:00;0.231;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-17 00:00:00;2014-01-17 00:05:00;0.231;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-18 00:00:00;2014-01-18 13:35:00;0.217;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-19 00:00:00;2014-01-19 00:00:00;0.202;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-20 00:00:00;2014-01-20 00:00:00;0.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-21 00:00:00;2014-01-21 00:05:00;0.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-22 00:00:00;2014-01-22 17:15:00;0.180;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-23 00:00:00;2014-01-23 15:05:00;0.180;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-24 00:00:00;2014-01-24 05:15:00;0.173;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-25 00:00:00;2014-01-26 00:00:00;0.164;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-26 00:00:00;2014-01-27 00:00:00;0.167;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-27 00:00:00;2014-01-27 05:25:00;0.173;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-28 00:00:00;2014-01-28 00:00:00;0.162;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-29 00:00:00;2014-01-29 00:00:00;0.159;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-30 00:00:00;2014-01-30 00:00:00;0.156;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-01-31 00:00:00;2014-01-31 08:45:00;0.170;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-01 00:00:00;2014-02-02 00:00:00;0.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-02 00:00:00;2014-02-02 00:05:00;0.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-03 00:00:00;2014-02-03 12:25:00;0.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-04 00:00:00;2014-02-04 00:05:00;0.144;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-05 00:00:00;2014-02-05 08:25:00;0.144;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-06 00:00:00;2014-02-06 00:00:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-07 00:00:00;2014-02-07 17:55:00;0.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-08 00:00:00;2014-02-08 00:05:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-09 00:00:00;2014-02-09 00:05:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-10 00:00:00;2014-02-10 19:25:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-11 00:00:00;2014-02-11 02:45:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-12 00:00:00;2014-02-12 00:00:00;0.133;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-13 00:00:00;2014-02-13 14:55:00;0.155;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-14 00:00:00;2014-02-15 00:00:00;0.149;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-15 00:00:00;2014-02-16 00:00:00;0.190;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-16 00:00:00;2014-02-16 00:05:00;0.191;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-17 00:00:00;2014-02-17 00:00:00;0.164;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-18 00:00:00;2014-02-18 00:00:00;0.144;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-19 00:00:00;2014-02-19 00:00:00;0.139;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-20 00:00:00;2014-02-21 00:00:00;0.137;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-21 00:00:00;2014-02-21 12:45:00;0.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-22 00:00:00;2014-02-22 00:00:00;0.140;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-23 00:00:00;2014-02-23 00:05:00;0.137;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-24 00:00:00;2014-02-25 00:00:00;0.137;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-25 00:00:00;2014-02-25 07:03:25;0.139;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-26 00:00:00;2014-02-26 17:25:00;0.139;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-27 00:00:00;2014-02-27 00:00:00;0.137;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-02-28 00:00:00;2014-02-28 00:05:00;0.135;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-01 00:00:00;2014-03-01 00:05:00;0.135;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-02 00:00:00;2014-03-02 00:05:00;0.131;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-03 00:00:00;2014-03-03 00:00:00;0.126;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-04 00:00:00;2014-03-04 00:00:00;0.124;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-05 00:00:00;2014-03-05 00:00:00;0.118;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-06 00:00:00;2014-03-06 00:00:00;0.117;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-07 00:00:00;2014-03-07 23:25:00;0.135;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-08 00:00:00;2014-03-08 21:25:00;0.180;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-09 00:00:00;2014-03-09 20:25:00;0.240;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-10 00:00:00;2014-03-10 20:15:00;0.290;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-11 00:00:00;2014-03-11 00:00:00;0.284;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-12 00:00:00;2014-03-12 21:55:00;0.381;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-13 00:00:00;2014-03-13 19:15:00;0.477;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-14 00:00:00;2014-03-14 18:45:00;0.624;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-15 00:00:00;2014-03-15 00:00:00;0.565;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-16 00:00:00;2014-03-16 20:35:00;0.741;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-17 00:00:00;2014-03-17 18:35:00;0.824;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-18 00:00:00;2014-03-18 19:55:00;0.900;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-19 00:00:00;2014-03-19 18:25:00;0.868;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-20 00:00:00;2014-03-20 18:45:00;0.968;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-21 00:00:00;2014-03-21 18:55:00;0.900;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-22 00:00:00;2014-03-22 18:35:00;0.923;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-23 00:00:00;2014-03-23 00:00:00;0.858;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-24 00:00:00;2014-03-24 00:00:00;0.510;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-25 00:00:00;2014-03-25 00:00:00;0.368;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-26 00:00:00;2014-03-26 00:05:00;0.324;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-27 00:00:00;2014-03-27 00:00:00;0.274;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-28 00:00:00;2014-03-28 19:35:00;0.305;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-29 00:00:00;2014-03-29 18:45:00;0.330;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-30 00:00:00;2014-03-30 18:55:00;0.367;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-03-31 00:00:00;2014-04-01 00:00:00;0.430;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-01 00:00:00;2014-04-01 19:25:00;0.633;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-02 00:00:00;2014-04-02 19:55:00;0.772;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-03 00:00:00;2014-04-03 00:00:00;0.722;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-04 00:00:00;2014-04-04 18:05:00;0.813;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-05 00:00:00;2014-04-05 16:55:00;0.889;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-06 00:00:00;2014-04-06 20:05:00;1.288;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-07 00:00:00;2014-04-07 00:00:00;1.205;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-08 00:00:00;2014-04-08 11:45:00;1.553;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-09 00:00:00;2014-04-09 00:00:00;1.364;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-10 00:00:00;2014-04-10 18:45:00;1.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-11 00:00:00;2014-04-11 17:15:00;1.155;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-12 00:00:00;2014-04-12 00:00:00;1.050;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-13 00:00:00;2014-04-13 18:15:00;1.119;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-14 00:00:00;2014-04-14 17:45:00;1.084;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-15 00:00:00;2014-04-15 00:00:00;1.026;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-16 00:00:00;2014-04-16 00:00:00;0.868;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-17 00:00:00;2014-04-17 18:55:00;0.835;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-18 00:00:00;2014-04-18 00:00:00;0.783;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-19 00:00:00;2014-04-19 00:05:00;0.710;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-20 00:00:00;2014-04-20 15:25:00;0.633;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-21 00:00:00;2014-04-21 20:15:00;0.968;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-22 00:00:00;2014-04-22 00:00:00;0.924;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-23 00:00:00;2014-04-23 19:25:00;1.350;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-24 00:00:00;2014-04-24 17:25:00;1.191;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-25 00:00:00;2014-04-25 19:15:00;1.437;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-26 00:00:00;2014-04-27 00:00:00;1.908;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-27 00:00:00;2014-04-27 03:15:00;2.087;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-28 00:00:00;2014-04-28 00:00:00;1.801;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-29 00:00:00;2014-04-29 00:00:00;1.648;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-04-30 00:00:00;2014-04-30 00:05:00;1.593;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-01 00:00:00;2014-05-01 21:05:00;1.854;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-02 00:00:00;2014-05-02 15:25:00;2.208;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-03 00:00:00;2014-05-03 01:05:00;2.162;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-04 00:00:00;2014-05-04 00:05:00;1.911;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-05 00:00:00;2014-05-05 18:55:00;1.687;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-06 00:00:00;2014-05-06 00:00:00;1.568;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-07 00:00:00;2014-05-07 16:55:00;2.013;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-08 00:00:00;2014-05-08 00:00:00;1.812;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-09 00:00:00;2014-05-09 20:55:00;1.940;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-10 00:00:00;2014-05-10 00:05:00;1.940;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-11 00:00:00;2014-05-11 17:05:00;2.177;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-12 00:00:00;2014-05-12 00:05:00;1.984;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-13 00:00:00;2014-05-13 00:00:00;1.620;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-14 00:00:00;2014-05-14 00:05:00;1.540;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-15 00:00:00;2014-05-15 00:00:00;1.465;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-16 00:00:00;2014-05-16 13:05:00;1.251;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-17 00:00:00;2014-05-17 17:25:00;1.300;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-18 00:00:00;2014-05-19 00:00:00;1.312;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-19 00:00:00;2014-05-19 19:35:00;1.606;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-20 00:00:00;2014-05-20 21:15:00;1.812;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-21 00:00:00;2014-05-22 00:00:00;3.087;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-22 00:00:00;2014-05-22 22:35:00;3.686;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-23 00:00:00;2014-05-23 04:45:00;4.269;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-24 00:00:00;2014-05-24 00:00:00;3.400;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-25 00:00:00;2014-05-25 00:00:00;2.713;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-26 00:00:00;2014-05-26 00:05:00;2.503;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-27 00:00:00;2014-05-27 08:55:00;3.344;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-28 00:00:00;2014-05-28 00:00:00;3.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-29 00:00:00;2014-05-29 00:00:00;2.506;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-30 00:00:00;2014-05-30 00:00:00;2.254;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-05-31 00:00:00;2014-05-31 18:25:00;2.362;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-01 00:00:00;2014-06-01 00:00:00;2.331;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-02 00:00:00;2014-06-02 00:00:00;2.239;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-03 00:00:00;2014-06-03 00:05:00;2.162;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-04 00:00:00;2014-06-04 22:45:00;2.519;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-05 00:00:00;2014-06-05 20:15:00;2.535;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-06 00:00:00;2014-06-07 00:00:00;2.874;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-07 00:00:00;2014-06-07 23:15:00;3.686;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-08 00:00:00;2014-06-08 23:25:00;4.745;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-09 00:00:00;2014-06-09 23:45:00;4.980;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-10 00:00:00;2014-06-10 19:05:00;5.206;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-11 00:00:00;2014-06-12 00:00:00;5.479;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-12 00:00:00;2014-06-12 14:55:00;5.692;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-13 00:00:00;2014-06-13 23:35:00;5.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-14 00:00:00;2014-06-14 00:55:00;5.751;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-15 00:00:00;2014-06-15 00:00:00;5.101;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-16 00:00:00;2014-06-16 00:05:00;4.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-17 00:00:00;2014-06-17 00:05:00;4.269;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-18 00:00:00;2014-06-18 00:00:00;3.704;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-19 00:00:00;2014-06-19 00:05:00;3.463;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-20 00:00:00;2014-06-21 00:00:00;3.805;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-21 00:00:00;2014-06-22 00:00:00;4.217;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-22 00:00:00;2014-06-22 18:05:00;6.974;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;2014-06-23 00:00:00;2014-06-23 20:05:00;5.595;Freigegeben, validierte Daten
